Threshold,FAR,FRR
0.546,0.391304,0.226358
0.547,0.391608,0.224839
0.548,0.392521,0.2218
0.549,0.394953,0.22142
0.55,0.395865,0.219901
0.551,0.396473,0.219142
0.552,0.397993,0.216863
0.553,0.399209,0.213445
0.554,0.400426,0.211546
0.555,0.401642,0.209267
0.556,0.40377,0.208507
0.557,0.404682,0.207748
0.558,0.406811,0.205469
0.559,0.408635,0.202431
0.56,0.409851,0.200912
0.561,0.410763,0.197493
0.562,0.411979,0.195974
0.563,0.4135,0.193316
0.564,0.414716,0.191796
0.565,0.41654,0.189897
0.566,0.418668,0.188378
0.567,0.420493,0.187998
0.568,0.422317,0.187239
0.569,0.423229,0.186479
0.57,0.424749,0.18496
0.571,0.425661,0.183441
0.572,0.42779,0.182302
0.573,0.429006,0.181922
0.574,0.43083,0.180782
0.575,0.432046,0.178883
0.576,0.433566,0.176984
0.577,0.435087,0.175465
0.578,0.437215,0.173186
0.579,0.439039,0.171288
0.58,0.440559,0.170148
0.581,0.44208,0.168629
0.582,0.442992,0.16749
0.583,0.443904,0.16673
0.584,0.445728,0.164451
0.585,0.448161,0.163312
0.586,0.449681,0.162552
0.587,0.451201,0.161413
0.588,0.452721,0.160653
0.589,0.454241,0.158754
0.59,0.45637,0.157615
0.591,0.45789,0.157235
0.592,0.460018,0.156855
0.593,0.461843,0.156855
0.594,0.462755,0.156476
0.595,0.464275,0.155716
0.596,0.464579,0.154956
0.597,0.466403,0.154197
0.598,0.467315,0.153817
0.599,0.467923,0.153817
0.6,0.469748,0.153057
0.601,0.471572,0.152298
0.602,0.472484,0.151918
0.603,0.474916,0.149639
0.604,0.477045,0.149259
0.605,0.479781,0.14812
0.606,0.480085,0.146601
0.607,0.480997,0.146221
0.608,0.482213,0.145082
0.609,0.483734,0.145082
0.61,0.484342,0.143942
0.611,0.48647,0.142803
0.612,0.488598,0.141664
0.613,0.490119,0.141284
0.614,0.491031,0.140904
0.615,0.492855,0.139765
0.616,0.494679,0.138245
0.617,0.495895,0.137486
0.618,0.497112,0.136726
0.619,0.498328,0.135587
0.62,0.500152,0.134447
0.621,0.503497,0.132548
0.622,0.504713,0.130649
0.623,0.506233,0.12951
0.624,0.506841,0.127611
0.625,0.507449,0.126852
0.626,0.509273,0.126472
0.627,0.511098,0.125332
0.628,0.51201,0.124573
0.629,0.513834,0.123813
0.63,0.51505,0.123054
0.631,0.516266,0.121534
0.632,0.517483,0.119635
0.633,0.518091,0.118496
0.634,0.520219,0.117357
0.635,0.522651,0.117357
0.636,0.524171,0.117357
0.637,0.525692,0.116597
0.638,0.526604,0.115837
0.639,0.529036,0.115078
0.64,0.530556,0.115078
0.641,0.532077,0.114318
0.642,0.533597,0.113559
0.643,0.535117,0.112799
0.644,0.536333,0.11166
0.645,0.537853,0.110141
0.646,0.538766,0.109381
0.647,0.540286,0.108242
0.648,0.541502,0.107482
0.649,0.54211,0.106722
0.65,0.542718,0.105963
0.651,0.544238,0.105203
0.652,0.544542,0.104444
0.653,0.546367,0.102545
0.654,0.546975,0.101025
0.655,0.549711,0.100646
0.656,0.551231,0.100646
0.657,0.551535,0.099886
0.658,0.553056,0.099126
0.659,0.55336,0.098367
0.66,0.554272,0.097607
0.661,0.554576,0.096468
0.662,0.555488,0.096088
0.663,0.555792,0.094949
0.664,0.556704,0.094569
0.665,0.558528,0.09343
0.666,0.559441,0.09305
0.667,0.561265,0.09229
0.668,0.562177,0.09229
0.669,0.563393,0.091531
0.67,0.565217,0.090011
0.671,0.566738,0.089632
0.672,0.567346,0.089252
0.673,0.569474,0.088872
0.674,0.571602,0.087733
0.675,0.573123,0.086973
0.676,0.576163,0.086973
0.677,0.577987,0.085834
0.678,0.579203,0.085454
0.679,0.58042,0.084694
0.68,0.58194,0.084314
0.681,0.583156,0.083175
0.682,0.58498,0.083175
0.683,0.586804,0.082036
0.684,0.589541,0.081276
0.685,0.591365,0.080896
0.686,0.593493,0.080137
0.687,0.59471,0.078997
0.688,0.59623,0.077858
0.689,0.59775,0.076719
0.69,0.59927,0.076719
0.691,0.600791,0.076339
0.692,0.602615,0.075579
0.693,0.603831,0.075199
0.694,0.605047,0.075199
0.695,0.606263,0.07406
0.696,0.607479,0.07406
0.697,0.609608,0.0733
0.698,0.611432,0.072161
0.699,0.612344,0.071401
0.7,0.61356,0.070262
0.701,0.616297,0.069502
0.702,0.617513,0.069502
0.703,0.617817,0.068743
0.704,0.618729,0.068743
0.705,0.619641,0.068363
0.706,0.620857,0.067983
0.707,0.62177,0.066844
0.708,0.623898,0.066084
0.709,0.624506,0.065325
0.71,0.626634,0.063806
0.711,0.627546,0.063806
0.712,0.628458,0.063046
0.713,0.629979,0.062286
0.714,0.630587,0.061527
0.715,0.631499,0.061147
0.716,0.633323,0.059628
0.717,0.633931,0.058868
0.718,0.635452,0.058868
0.719,0.63606,0.058488
0.72,0.63758,0.058488
0.721,0.638492,0.058488
0.722,0.6391,0.058109
0.723,0.639708,0.057349
0.724,0.64062,0.057349
0.725,0.64214,0.056969
0.726,0.643053,0.05621
0.727,0.644573,0.05507
0.728,0.645181,0.054311
0.729,0.647005,0.053931
0.73,0.647309,0.053931
0.731,0.648221,0.053551
0.732,0.649133,0.053171
0.733,0.65035,0.053171
0.734,0.650958,0.053171
0.735,0.652174,0.053171
0.736,0.652478,0.052791
0.737,0.65339,0.051652
0.738,0.655214,0.051272
0.739,0.657039,0.050893
0.74,0.658559,0.048994
0.741,0.658863,0.048614
0.742,0.660687,0.048234
0.743,0.661599,0.047854
0.744,0.662815,0.047474
0.745,0.663424,0.047474
0.746,0.663728,0.047095
0.747,0.665248,0.046335
0.748,0.66768,0.045955
0.749,0.66768,0.045575
0.75,0.668896,0.044816
0.751,0.669504,0.044436
0.752,0.671937,0.044056
0.753,0.671937,0.042917
0.754,0.672849,0.042157
0.755,0.674065,0.041777
0.756,0.675281,0.041018
0.757,0.677106,0.041018
0.758,0.678018,0.040638
0.759,0.680146,0.039878
0.76,0.681666,0.039119
0.761,0.68197,0.038739
0.762,0.682578,0.037979
0.763,0.68349,0.037979
0.764,0.684099,0.0376
0.765,0.685011,0.0376
0.766,0.685011,0.03722
0.767,0.685011,0.03684
0.768,0.687139,0.03646
0.769,0.688355,0.035701
0.77,0.688659,0.034941
0.771,0.690483,0.033802
0.772,0.6917,0.033422
0.773,0.692308,0.033042
0.774,0.692612,0.032662
0.775,0.693828,0.032662
0.776,0.695348,0.032662
0.777,0.697476,0.032283
0.778,0.700213,0.031523
0.779,0.701733,0.030384
0.78,0.702949,0.030384
0.781,0.703253,0.030384
0.782,0.705078,0.029244
0.783,0.706598,0.028105
0.784,0.708726,0.027725
0.785,0.710246,0.026965
0.786,0.711158,0.026206
0.787,0.712071,0.025066
0.788,0.713895,0.024307
0.789,0.714807,0.024307
0.79,0.717239,0.023167
0.791,0.718151,0.022788
0.792,0.71876,0.022028
0.793,0.719368,0.021269
0.794,0.721496,0.021269
0.795,0.722712,0.020889
0.796,0.723624,0.020129
0.797,0.723928,0.020129
0.798,0.724232,0.019749
0.799,0.725448,0.019749
0.8,0.725448,0.019749
0.801,0.726057,0.01937
0.802,0.726361,0.01899
0.803,0.727273,0.01823
0.804,0.728489,0.017471
0.805,0.729401,0.017471
0.806,0.730921,0.016711
0.807,0.731225,0.016331
0.808,0.732137,0.016331
0.809,0.732746,0.016331
0.81,0.733962,0.016331
0.811,0.734266,0.016331
0.812,0.734874,0.016331
0.813,0.736698,0.015951
0.814,0.737002,0.015192
0.815,0.739434,0.014812
0.816,0.740043,0.014052
0.817,0.740955,0.013673
0.818,0.741259,0.013293
0.819,0.742171,0.013293
0.82,0.742779,0.012913
0.821,0.743691,0.012533
0.822,0.745211,0.012533
0.823,0.745515,0.012533
0.824,0.746732,0.012153
0.825,0.747644,0.012153
0.826,0.74886,0.012153
0.827,0.749772,0.012153
0.828,0.750684,0.011774
0.829,0.752204,0.011394
0.83,0.752508,0.011014
0.831,0.75342,0.011014
0.832,0.754333,0.011014
0.833,0.755245,0.011014
0.834,0.755853,0.011014
0.835,0.757069,0.011014
0.836,0.758285,0.010634
0.837,0.758589,0.010634
0.838,0.760718,0.010254
0.839,0.761022,0.010254
0.84,0.76163,0.010254
0.841,0.761934,0.010254
0.842,0.762542,0.010254
0.843,0.762846,0.010254
0.844,0.764062,0.010254
0.845,0.76467,0.010254
0.846,0.765886,0.010254
0.847,0.766494,0.010254
0.848,0.767102,0.010254
0.849,0.768015,0.010254
0.85,0.768623,0.010254
0.851,0.769839,0.010254
0.852,0.771359,0.010254
0.853,0.772271,0.010254
0.854,0.773487,0.009875
0.855,0.773487,0.009495
0.856,0.775616,0.009495
0.857,0.776224,0.009495
0.858,0.776224,0.009495
0.859,0.776832,0.009495
0.86,0.777136,0.009115
0.861,0.779568,0.009115
0.862,0.780176,0.009115
0.863,0.781393,0.009115
0.864,0.782609,0.009115
0.865,0.782609,0.009115
0.866,0.784433,0.008735
0.867,0.785345,0.008735
0.868,0.785953,0.008735
0.869,0.786865,0.008355
0.87,0.78869,0.008355
0.871,0.789602,0.008355
0.872,0.791426,0.008355
0.873,0.792642,0.007976
0.874,0.793858,0.007976
0.875,0.79477,0.007976
0.876,0.79477,0.007976
0.877,0.795683,0.007976
0.878,0.796291,0.007596
0.879,0.797507,0.007596
0.88,0.797811,0.007216
0.881,0.798115,0.007216
0.882,0.798115,0.007216
0.883,0.798115,0.007216
