Threshold,FAR,FRR
0.727,0.762244,0.058315
0.728,0.762662,0.057451
0.729,0.764337,0.057019
0.73,0.764755,0.057019
0.731,0.765592,0.056587
0.732,0.766848,0.056156
0.733,0.768104,0.056156
0.734,0.768522,0.056156
0.735,0.76936,0.056156
0.736,0.76936,0.055724
0.737,0.770615,0.054428
0.738,0.772708,0.053996
0.739,0.774801,0.053564
0.74,0.776476,0.051404
0.741,0.776476,0.051404
0.742,0.77815,0.051404
0.743,0.779406,0.050972
0.744,0.780661,0.05054
0.745,0.78108,0.05054
0.746,0.781499,0.050108
0.747,0.782754,0.049244
0.748,0.784847,0.048812
0.749,0.784847,0.04838
0.75,0.786522,0.047948
0.751,0.787359,0.047516
0.752,0.788614,0.047516
0.753,0.788614,0.04622
0.754,0.78987,0.045356
0.755,0.791545,0.044924
0.756,0.7928,0.04406
0.757,0.794056,0.04406
0.758,0.794893,0.043629
0.759,0.796568,0.042765
0.76,0.798242,0.041901
0.761,0.798661,0.041469
0.762,0.799079,0.040605
0.763,0.800335,0.040605
0.764,0.800753,0.040173
0.765,0.801591,0.040173
0.766,0.801591,0.039741
0.767,0.801591,0.039309
0.768,0.804521,0.038877
0.769,0.804939,0.038013
0.77,0.805358,0.037149
0.771,0.807451,0.035853
0.772,0.809125,0.035421
0.773,0.809544,0.034989
0.774,0.809544,0.034557
0.775,0.811218,0.034557
0.776,0.812892,0.034557
0.777,0.814567,0.034125
0.778,0.815823,0.033693
0.779,0.817078,0.032829
0.78,0.818753,0.032829
0.781,0.819171,0.032829
0.782,0.820846,0.031533
0.783,0.822101,0.030238
0.784,0.824613,0.029806
0.785,0.825869,0.029374
0.786,0.826287,0.02851
0.787,0.827124,0.027214
0.788,0.828799,0.02635
0.789,0.829636,0.02635
0.79,0.832566,0.025054
0.791,0.833403,0.024622
0.792,0.833822,0.023758
0.793,0.83424,0.022894
0.794,0.836752,0.022894
0.795,0.838008,0.022462
0.796,0.839263,0.021598
0.797,0.839682,0.021598
0.798,0.8401,0.021166
0.799,0.841356,0.021166
0.8,0.841356,0.021166
0.801,0.841775,0.020734
0.802,0.842193,0.020302
0.803,0.842612,0.019438
0.804,0.844286,0.019006
0.805,0.844705,0.019006
0.806,0.845123,0.018143
0.807,0.845123,0.017711
0.808,0.845961,0.017711
0.809,0.846798,0.017711
0.81,0.847216,0.017711
0.811,0.847635,0.017711
0.812,0.848054,0.017711
0.813,0.850147,0.017279
0.814,0.850565,0.016415
0.815,0.853077,0.015983
0.816,0.853495,0.015119
0.817,0.854751,0.014687
0.818,0.85517,0.014255
0.819,0.855588,0.014255
0.82,0.855588,0.014255
0.821,0.856007,0.013823
0.822,0.857681,0.013823
0.823,0.857681,0.013823
0.824,0.858518,0.013391
0.825,0.859774,0.013391
0.826,0.86103,0.013391
0.827,0.861867,0.013391
0.828,0.862704,0.012959
0.829,0.86396,0.012527
0.83,0.864378,0.012095
0.831,0.865634,0.012095
0.832,0.866471,0.012095
0.833,0.867727,0.012095
0.834,0.868146,0.012095
0.835,0.869401,0.012095
0.836,0.870657,0.011663
0.837,0.870657,0.011663
0.838,0.87275,0.011231
0.839,0.873169,0.011231
0.84,0.873169,0.011231
0.841,0.873169,0.011231
0.842,0.874006,0.011231
0.843,0.874424,0.011231
0.844,0.87568,0.011231
0.845,0.876517,0.011231
0.846,0.877355,0.011231
0.847,0.878192,0.011231
0.848,0.879029,0.011231
0.849,0.879866,0.011231
0.85,0.880285,0.011231
0.851,0.881122,0.011231
0.852,0.882796,0.011231
0.853,0.884052,0.011231
0.854,0.88447,0.010799
0.855,0.88447,0.010367
0.856,0.886982,0.010367
0.857,0.887819,0.010367
0.858,0.887819,0.010367
0.859,0.888656,0.010367
0.86,0.889075,0.009935
0.861,0.891586,0.009935
0.862,0.892424,0.009935
0.863,0.893679,0.009935
0.864,0.894935,0.009935
0.865,0.894935,0.009935
0.866,0.897028,0.009503
0.867,0.898284,0.009503
0.868,0.899121,0.009503
0.869,0.899958,0.009071
0.87,0.901214,0.009071
0.871,0.902051,0.009071
0.872,0.903725,0.009071
0.873,0.904144,0.008639
0.874,0.904981,0.008639
0.875,0.9054,0.008639
0.876,0.9054,0.008639
0.877,0.9054,0.008639
0.878,0.905818,0.008207
0.879,0.906656,0.008207
0.88,0.907074,0.007775
0.881,0.907493,0.007775
0.882,0.907493,0.007775
0.883,0.907493,0.007775
0.884,0.907493,0.007775
0.885,0.90833,0.007775
0.886,0.908748,0.007775
0.887,0.910423,0.007775
0.888,0.911679,0.007343
0.889,0.913771,0.007343
0.89,0.913771,0.006911
0.891,0.915027,0.006911
0.892,0.916283,0.006911
0.893,0.91712,0.006911
0.894,0.918794,0.006479
0.895,0.919632,0.006479
0.896,0.92005,0.006048
0.897,0.92005,0.005616
0.898,0.920887,0.005616
0.899,0.921725,0.005616
0.9,0.922562,0.005184
0.901,0.923399,0.004752
0.902,0.923817,0.004752
0.903,0.923817,0.00432
0.904,0.924655,0.00432
0.905,0.92591,0.00432
0.906,0.927166,0.00432
0.907,0.928003,0.00432
0.908,0.929259,0.00432
0.909,0.929259,0.003888
0.91,0.930515,0.003888
0.911,0.930933,0.003888
0.912,0.932189,0.003888
0.913,0.933026,0.003888
0.914,0.933864,0.003456
0.915,0.935538,0.003024
0.916,0.935956,0.003024
0.917,0.936794,0.003024
0.918,0.940142,0.003024
0.919,0.940142,0.003024
0.92,0.940979,0.003024
0.921,0.943072,0.003024
0.922,0.943491,0.003024
0.923,0.94391,0.002592
0.924,0.945165,0.002592
0.925,0.946003,0.002592
0.926,0.946421,0.002592
0.927,0.94684,0.00216
0.928,0.947258,0.00216
0.929,0.947677,0.00216
0.93,0.948933,0.00216
0.931,0.94977,0.00216
0.932,0.94977,0.00216
0.933,0.950607,0.00216
0.934,0.951444,0.00216
0.935,0.951863,0.00216
0.936,0.9527,0.001728
0.937,0.953537,0.001728
0.938,0.953956,0.001728
0.939,0.954374,0.001728
0.94,0.954793,0.001728
0.941,0.955211,0.001728
0.942,0.956049,0.001728
0.943,0.956886,0.001728
0.944,0.956886,0.001728
0.945,0.957723,0.001728
0.946,0.958979,0.001728
0.947,0.959816,0.001728
0.948,0.960653,0.001296
0.949,0.961909,0.001296
0.95,0.962746,0.001296
0.951,0.96442,0.001296
0.952,0.965676,0.001296
0.953,0.966932,0.001296
0.954,0.966932,0.000864
0.955,0.96735,0.000864
0.956,0.968606,0.000864
0.957,0.97028,0.000864
0.958,0.971118,0.000864
0.959,0.971118,0.000864
0.96,0.971955,0.000864
0.961,0.972792,0.000864
0.962,0.972792,0.000864
0.963,0.974048,0.000864
0.964,0.974466,0.000864
0.965,0.975303,0.000432
0.966,0.977815,0.000432
0.967,0.978652,0.000432
0.968,0.979489,0.0
0.969,0.981164,0.0
0.97,0.982001,0.0
0.971,0.982419,0.0
0.972,0.983675,0.0
0.973,0.985768,0.0
0.974,0.987024,0.0
0.975,0.987861,0.0
0.976,0.98828,0.0
0.977,0.989954,0.0
0.978,0.989954,0.0
0.979,0.990373,0.0
0.98,0.99121,0.0
0.981,0.991628,0.0
0.982,0.991628,0.0
0.983,0.993303,0.0
0.984,0.993721,0.0
0.985,0.994558,0.0
0.986,0.995396,0.0
0.987,0.995396,0.0
0.988,0.995814,0.0
0.989,0.995814,0.0
0.99,0.996651,0.0
0.991,0.99707,0.0
0.992,0.997488,0.0
0.993,0.998326,0.0
0.994,0.998326,0.0
0.995,0.998326,0.0
0.996,0.999163,0.0
0.997,0.999581,0.0
0.998,0.999581,0.0
0.999,1.0,0.0
1,1.0,0.0
