Threshold,FAR,FRR
0.496,0.179412,0.353933
0.497,0.179412,0.353933
0.498,0.179412,0.353933
0.499,0.179412,0.353933
0.5,0.182353,0.353933
0.501,0.182353,0.353933
0.502,0.182353,0.348315
0.503,0.182353,0.342697
0.504,0.182353,0.342697
0.505,0.182353,0.342697
0.506,0.185294,0.342697
0.507,0.188235,0.342697
0.508,0.191176,0.337079
0.509,0.191176,0.337079
0.51,0.191176,0.337079
0.511,0.191176,0.337079
0.512,0.191176,0.337079
0.513,0.194118,0.337079
0.514,0.194118,0.337079
0.515,0.202941,0.337079
0.516,0.202941,0.337079
0.517,0.202941,0.337079
0.518,0.202941,0.337079
0.519,0.202941,0.337079
0.52,0.205882,0.337079
0.521,0.205882,0.337079
0.522,0.208824,0.337079
0.523,0.211765,0.337079
0.524,0.214706,0.337079
0.525,0.214706,0.337079
0.526,0.214706,0.337079
0.527,0.214706,0.337079
0.528,0.217647,0.331461
0.529,0.217647,0.331461
0.53,0.220588,0.331461
0.531,0.220588,0.331461
0.532,0.220588,0.331461
0.533,0.220588,0.331461
0.534,0.223529,0.331461
0.535,0.226471,0.331461
0.536,0.229412,0.331461
0.537,0.232353,0.331461
0.538,0.232353,0.331461
0.539,0.232353,0.331461
0.54,0.232353,0.325843
0.541,0.232353,0.314607
0.542,0.235294,0.314607
0.543,0.235294,0.308989
0.544,0.235294,0.308989
0.545,0.235294,0.303371
0.546,0.235294,0.297753
0.547,0.235294,0.297753
0.548,0.238235,0.297753
0.549,0.238235,0.297753
0.55,0.238235,0.297753
0.551,0.238235,0.286517
0.552,0.238235,0.280899
0.553,0.238235,0.280899
0.554,0.241176,0.275281
0.555,0.241176,0.269663
0.556,0.241176,0.264045
0.557,0.241176,0.258427
0.558,0.241176,0.258427
0.559,0.241176,0.258427
0.56,0.241176,0.258427
0.561,0.241176,0.258427
0.562,0.241176,0.252809
0.563,0.241176,0.252809
0.564,0.241176,0.252809
0.565,0.241176,0.247191
0.566,0.241176,0.247191
0.567,0.241176,0.247191
0.568,0.241176,0.247191
0.569,0.241176,0.247191
0.57,0.247059,0.247191
0.571,0.247059,0.247191
0.572,0.247059,0.247191
0.573,0.247059,0.247191
0.574,0.25,0.247191
0.575,0.252941,0.247191
0.576,0.255882,0.247191
0.577,0.255882,0.241573
0.578,0.255882,0.241573
0.579,0.255882,0.241573
0.58,0.261765,0.241573
0.581,0.261765,0.241573
0.582,0.264706,0.241573
0.583,0.267647,0.241573
0.584,0.267647,0.241573
0.585,0.267647,0.241573
0.586,0.267647,0.241573
0.587,0.267647,0.235955
0.588,0.267647,0.235955
0.589,0.267647,0.235955
0.59,0.273529,0.235955
0.591,0.273529,0.230337
0.592,0.273529,0.224719
0.593,0.273529,0.224719
0.594,0.276471,0.224719
0.595,0.276471,0.224719
0.596,0.276471,0.224719
0.597,0.276471,0.224719
0.598,0.276471,0.224719
0.599,0.279412,0.219101
0.6,0.279412,0.219101
0.601,0.282353,0.219101
0.602,0.282353,0.219101
0.603,0.282353,0.219101
0.604,0.282353,0.213483
0.605,0.282353,0.213483
0.606,0.282353,0.207865
0.607,0.282353,0.207865
0.608,0.282353,0.207865
0.609,0.282353,0.207865
0.61,0.282353,0.207865
0.611,0.282353,0.207865
0.612,0.282353,0.207865
0.613,0.285294,0.202247
0.614,0.288235,0.202247
0.615,0.288235,0.202247
0.616,0.291176,0.202247
0.617,0.291176,0.202247
0.618,0.291176,0.202247
0.619,0.294118,0.196629
0.62,0.294118,0.196629
0.621,0.297059,0.196629
0.622,0.3,0.196629
0.623,0.3,0.196629
0.624,0.302941,0.179775
0.625,0.305882,0.179775
0.626,0.308824,0.179775
0.627,0.311765,0.179775
0.628,0.311765,0.174157
0.629,0.317647,0.174157
0.63,0.317647,0.174157
0.631,0.320588,0.174157
0.632,0.323529,0.174157
0.633,0.323529,0.174157
0.634,0.326471,0.174157
0.635,0.326471,0.174157
0.636,0.326471,0.174157
0.637,0.326471,0.168539
0.638,0.329412,0.168539
0.639,0.329412,0.168539
0.64,0.329412,0.162921
0.641,0.329412,0.157303
0.642,0.329412,0.157303
0.643,0.332353,0.151685
0.644,0.332353,0.151685
0.645,0.332353,0.151685
0.646,0.335294,0.151685
0.647,0.335294,0.151685
0.648,0.335294,0.151685
0.649,0.338235,0.151685
0.65,0.341176,0.151685
0.651,0.341176,0.151685
0.652,0.341176,0.146067
0.653,0.341176,0.146067
0.654,0.341176,0.146067
0.655,0.341176,0.146067
0.656,0.347059,0.146067
0.657,0.347059,0.146067
0.658,0.35,0.140449
0.659,0.35,0.140449
0.66,0.35,0.140449
0.661,0.35,0.140449
0.662,0.35,0.140449
0.663,0.35,0.134831
0.664,0.35,0.134831
0.665,0.35,0.134831
0.666,0.35,0.134831
0.667,0.352941,0.134831
0.668,0.352941,0.129213
0.669,0.355882,0.129213
0.67,0.355882,0.129213
0.671,0.355882,0.129213
0.672,0.355882,0.129213
0.673,0.355882,0.129213
0.674,0.355882,0.129213
0.675,0.355882,0.129213
0.676,0.355882,0.129213
0.677,0.355882,0.129213
0.678,0.355882,0.129213
0.679,0.361765,0.117978
0.68,0.364706,0.117978
0.681,0.364706,0.117978
0.682,0.364706,0.117978
0.683,0.364706,0.117978
0.684,0.370588,0.117978
0.685,0.370588,0.11236
0.686,0.373529,0.11236
0.687,0.376471,0.11236
0.688,0.379412,0.11236
0.689,0.379412,0.11236
0.69,0.379412,0.11236
0.691,0.379412,0.11236
0.692,0.379412,0.11236
0.693,0.379412,0.11236
0.694,0.379412,0.11236
0.695,0.379412,0.106742
0.696,0.379412,0.106742
0.697,0.379412,0.106742
0.698,0.382353,0.106742
0.699,0.382353,0.106742
0.7,0.385294,0.106742
0.701,0.388235,0.106742
0.702,0.388235,0.106742
0.703,0.388235,0.101124
0.704,0.397059,0.101124
0.705,0.397059,0.095506
0.706,0.402941,0.095506
0.707,0.402941,0.095506
0.708,0.405882,0.095506
0.709,0.408824,0.095506
0.71,0.411765,0.095506
0.711,0.414706,0.089888
0.712,0.414706,0.089888
0.713,0.417647,0.089888
0.714,0.417647,0.089888
0.715,0.417647,0.089888
0.716,0.423529,0.089888
0.717,0.429412,0.089888
0.718,0.432353,0.089888
0.719,0.432353,0.089888
0.72,0.435294,0.089888
0.721,0.435294,0.089888
0.722,0.435294,0.089888
0.723,0.435294,0.089888
0.724,0.438235,0.089888
0.725,0.438235,0.089888
0.726,0.438235,0.089888
0.727,0.438235,0.089888
0.728,0.441176,0.089888
0.729,0.444118,0.089888
0.73,0.444118,0.089888
0.731,0.444118,0.089888
0.732,0.447059,0.08427
0.733,0.447059,0.08427
0.734,0.447059,0.08427
0.735,0.447059,0.08427
0.736,0.45,0.08427
0.737,0.452941,0.08427
0.738,0.458824,0.08427
0.739,0.461765,0.08427
0.74,0.461765,0.08427
0.741,0.461765,0.08427
0.742,0.464706,0.08427
0.743,0.464706,0.08427
0.744,0.464706,0.08427
0.745,0.464706,0.08427
0.746,0.464706,0.08427
0.747,0.464706,0.08427
0.748,0.464706,0.08427
0.749,0.464706,0.08427
0.75,0.464706,0.08427
0.751,0.464706,0.08427
0.752,0.464706,0.08427
0.753,0.464706,0.08427
0.754,0.467647,0.08427
0.755,0.467647,0.08427
0.756,0.467647,0.08427
0.757,0.467647,0.08427
0.758,0.470588,0.08427
0.759,0.473529,0.08427
0.76,0.473529,0.08427
0.761,0.476471,0.078652
0.762,0.476471,0.078652
0.763,0.476471,0.078652
0.764,0.479412,0.078652
0.765,0.482353,0.078652
0.766,0.482353,0.078652
0.767,0.485294,0.078652
0.768,0.485294,0.073034
0.769,0.485294,0.073034
0.77,0.485294,0.073034
0.771,0.485294,0.073034
0.772,0.485294,0.067416
0.773,0.485294,0.067416
0.774,0.485294,0.067416
0.775,0.488235,0.067416
0.776,0.488235,0.067416
0.777,0.491176,0.067416
0.778,0.494118,0.067416
0.779,0.497059,0.067416
0.78,0.502941,0.067416
0.781,0.505882,0.067416
0.782,0.508824,0.067416
0.783,0.514706,0.061798
0.784,0.517647,0.061798
0.785,0.520588,0.061798
0.786,0.526471,0.05618
0.787,0.526471,0.05618
0.788,0.532353,0.05618
0.789,0.532353,0.05618
0.79,0.535294,0.05618
0.791,0.535294,0.050562
0.792,0.538235,0.044944
0.793,0.538235,0.044944
0.794,0.538235,0.039326
0.795,0.541176,0.039326
0.796,0.547059,0.039326
0.797,0.547059,0.039326
0.798,0.547059,0.039326
0.799,0.547059,0.039326
0.8,0.547059,0.039326
0.801,0.547059,0.039326
0.802,0.547059,0.039326
0.803,0.547059,0.039326
0.804,0.547059,0.039326
0.805,0.547059,0.039326
0.806,0.55,0.039326
0.807,0.55,0.039326
0.808,0.55,0.039326
0.809,0.552941,0.039326
0.81,0.555882,0.039326
0.811,0.555882,0.039326
0.812,0.558824,0.033708
0.813,0.558824,0.033708
0.814,0.558824,0.033708
0.815,0.558824,0.033708
0.816,0.558824,0.033708
0.817,0.561765,0.033708
0.818,0.564706,0.033708
0.819,0.567647,0.033708
0.82,0.567647,0.033708
0.821,0.567647,0.033708
0.822,0.573529,0.033708
0.823,0.573529,0.033708
0.824,0.573529,0.033708
0.825,0.576471,0.033708
0.826,0.579412,0.033708
0.827,0.579412,0.033708
0.828,0.579412,0.02809
0.829,0.585294,0.02809
0.83,0.585294,0.02809
0.831,0.585294,0.02809
0.832,0.588235,0.02809
0.833,0.588235,0.02809
0.834,0.588235,0.02809
0.835,0.591176,0.02809
0.836,0.597059,0.02809
0.837,0.6,0.02809
0.838,0.602941,0.02809
0.839,0.602941,0.02809
0.84,0.602941,0.022472
0.841,0.602941,0.022472
0.842,0.605882,0.022472
0.843,0.605882,0.022472
0.844,0.608824,0.022472
0.845,0.611765,0.022472
0.846,0.611765,0.022472
0.847,0.611765,0.022472
0.848,0.611765,0.022472
0.849,0.611765,0.022472
0.85,0.614706,0.022472
0.851,0.614706,0.022472
0.852,0.614706,0.022472
0.853,0.614706,0.022472
0.854,0.617647,0.022472
0.855,0.617647,0.022472
0.856,0.620588,0.022472
0.857,0.620588,0.022472
0.858,0.623529,0.022472
0.859,0.626471,0.022472
0.86,0.632353,0.022472
0.861,0.632353,0.022472
0.862,0.641176,0.022472
0.863,0.644118,0.022472
0.864,0.647059,0.022472
0.865,0.647059,0.022472
0.866,0.647059,0.022472
0.867,0.65,0.022472
0.868,0.652941,0.022472
0.869,0.655882,0.022472
0.87,0.655882,0.022472
0.871,0.658824,0.022472
0.872,0.661765,0.022472
0.873,0.664706,0.022472
0.874,0.664706,0.022472
0.875,0.664706,0.022472
0.876,0.664706,0.022472
0.877,0.667647,0.016854
0.878,0.667647,0.016854
0.879,0.673529,0.016854
0.88,0.673529,0.016854
0.881,0.679412,0.016854
0.882,0.682353,0.016854
0.883,0.691176,0.011236
0.884,0.691176,0.011236
0.885,0.694118,0.011236
0.886,0.7,0.011236
0.887,0.702941,0.011236
0.888,0.702941,0.011236
0.889,0.705882,0.011236
0.89,0.705882,0.011236
0.891,0.711765,0.011236
0.892,0.711765,0.005618
0.893,0.711765,0.005618
0.894,0.711765,0.005618
0.895,0.717647,0.005618
0.896,0.720588,0.005618
0.897,0.726471,0.005618
0.898,0.726471,0.005618
0.899,0.729412,0.005618
0.9,0.732353,0.005618
0.901,0.735294,0.005618
0.902,0.735294,0.005618
0.903,0.735294,0.005618
0.904,0.735294,0.005618
0.905,0.738235,0.005618
0.906,0.741176,0.005618
0.907,0.741176,0.005618
0.908,0.744118,0.005618
0.909,0.744118,0.005618
0.91,0.744118,0.005618
0.911,0.744118,0.005618
0.912,0.747059,0.005618
0.913,0.75,0.005618
0.914,0.752941,0.005618
0.915,0.752941,0.005618
0.916,0.755882,0.005618
0.917,0.755882,0.0
0.918,0.761765,0.0
0.919,0.761765,0.0
0.92,0.761765,0.0
0.921,0.764706,0.0
0.922,0.767647,0.0
0.923,0.776471,0.0
0.924,0.785294,0.0
0.925,0.785294,0.0
0.926,0.788235,0.0
0.927,0.794118,0.0
0.928,0.797059,0.0
0.929,0.802941,0.0
0.93,0.802941,0.0
0.931,0.802941,0.0
0.932,0.802941,0.0
