Threshold,FAR,FRR
0.398,0.636668,0.081641
0.399,0.63918,0.081641
0.4,0.640435,0.08121
0.401,0.641272,0.080778
0.402,0.641691,0.080346
0.403,0.642947,0.080346
0.404,0.644203,0.07905
0.405,0.64504,0.078186
0.406,0.646296,0.077322
0.407,0.646714,0.076458
0.408,0.647133,0.076026
0.409,0.647551,0.076026
0.41,0.647551,0.075162
0.411,0.648388,0.075162
0.412,0.648807,0.07473
0.413,0.649226,0.07473
0.414,0.650063,0.073866
0.415,0.6509,0.073434
0.416,0.651737,0.073434
0.417,0.652993,0.072138
0.418,0.653411,0.072138
0.419,0.65383,0.072138
0.42,0.655086,0.072138
0.421,0.655923,0.072138
0.422,0.655923,0.071274
0.423,0.655923,0.071274
0.424,0.657179,0.070842
0.425,0.658434,0.07041
0.426,0.659272,0.07041
0.427,0.659272,0.07041
0.428,0.660527,0.069978
0.429,0.661783,0.069978
0.43,0.66262,0.069546
0.431,0.663039,0.069114
0.432,0.663876,0.068683
0.433,0.663876,0.067819
0.434,0.665132,0.066955
0.435,0.66555,0.066955
0.436,0.66555,0.066955
0.437,0.66555,0.066523
0.438,0.666806,0.066091
0.439,0.667225,0.065659
0.44,0.667643,0.064795
0.441,0.668899,0.063931
0.442,0.669736,0.063067
0.443,0.670992,0.062203
0.444,0.672666,0.062203
0.445,0.672666,0.062203
0.446,0.673085,0.062203
0.447,0.673504,0.061771
0.448,0.673922,0.061771
0.449,0.673922,0.061339
0.45,0.674341,0.060475
0.451,0.676434,0.060043
0.452,0.676852,0.059611
0.453,0.678108,0.059179
0.454,0.679364,0.058315
0.455,0.679782,0.058315
0.456,0.68062,0.057451
0.457,0.681038,0.056587
0.458,0.681038,0.056156
0.459,0.681457,0.056156
0.46,0.681457,0.055724
0.461,0.681875,0.055724
0.462,0.683131,0.055724
0.463,0.68355,0.055292
0.464,0.684387,0.054428
0.465,0.685643,0.054428
0.466,0.68648,0.054428
0.467,0.687317,0.053996
0.468,0.68941,0.053564
0.469,0.68941,0.053564
0.47,0.689828,0.053132
0.471,0.691503,0.053132
0.472,0.693177,0.053132
0.473,0.694014,0.053132
0.474,0.694433,0.053132
0.475,0.694851,0.053132
0.476,0.69527,0.0527
0.477,0.695689,0.052268
0.478,0.696944,0.051836
0.479,0.6982,0.051404
0.48,0.698619,0.051404
0.481,0.698619,0.051404
0.482,0.699456,0.050972
0.483,0.70113,0.050108
0.484,0.701549,0.049676
0.485,0.701967,0.049676
0.486,0.703642,0.049244
0.487,0.70406,0.049244
0.488,0.704479,0.049244
0.489,0.705735,0.048812
0.49,0.70699,0.047516
0.491,0.707828,0.047516
0.492,0.708665,0.047516
0.493,0.708665,0.047516
0.494,0.708665,0.047516
0.495,0.709502,0.047516
0.496,0.710758,0.047516
0.497,0.711595,0.047084
0.498,0.712013,0.047084
0.499,0.712851,0.047084
0.5,0.713688,0.047084
0.501,0.714525,0.046652
0.502,0.714943,0.046652
0.503,0.715362,0.046652
0.504,0.715362,0.04622
0.505,0.715781,0.04622
0.506,0.716199,0.04622
0.507,0.716618,0.04622
0.508,0.717455,0.04622
0.509,0.717455,0.04622
0.51,0.717455,0.044924
0.511,0.718292,0.044924
0.512,0.719129,0.044924
0.513,0.719967,0.044492
0.514,0.720385,0.044492
0.515,0.721222,0.04406
0.516,0.722897,0.043629
0.517,0.723315,0.043197
0.518,0.723315,0.042765
0.519,0.723315,0.042765
0.52,0.724152,0.042333
0.521,0.724571,0.041901
0.522,0.72499,0.041901
0.523,0.725827,0.041901
0.524,0.727082,0.041901
0.525,0.727082,0.041901
0.526,0.728757,0.041901
0.527,0.729175,0.040173
0.528,0.729594,0.040173
0.529,0.730431,0.040173
0.53,0.730431,0.039309
0.531,0.731687,0.039309
0.532,0.732105,0.039309
0.533,0.732524,0.038445
0.534,0.732943,0.038445
0.535,0.733361,0.038013
0.536,0.73378,0.037581
0.537,0.735454,0.037149
0.538,0.735873,0.037149
0.539,0.73671,0.036717
0.54,0.738384,0.036717
0.541,0.739221,0.036717
0.542,0.739221,0.036717
0.543,0.740059,0.036717
0.544,0.740896,0.036717
0.545,0.740896,0.036285
0.546,0.741314,0.036285
0.547,0.741314,0.035853
0.548,0.741733,0.035421
0.549,0.74257,0.034989
0.55,0.742989,0.034989
0.551,0.743826,0.034989
0.552,0.744663,0.034989
0.553,0.7455,0.034557
0.554,0.7455,0.034125
0.555,0.745919,0.034125
0.556,0.746337,0.034125
0.557,0.747175,0.034125
0.558,0.747175,0.034125
0.559,0.748012,0.034125
0.56,0.748012,0.034125
0.561,0.748012,0.034125
0.562,0.74843,0.034125
0.563,0.749686,0.033693
0.564,0.750942,0.033693
0.565,0.75136,0.033693
0.566,0.75136,0.033261
0.567,0.75136,0.033261
0.568,0.75136,0.033261
0.569,0.75136,0.033261
0.57,0.752198,0.032397
0.571,0.753872,0.032397
0.572,0.753872,0.031965
0.573,0.755546,0.031533
0.574,0.755965,0.03067
0.575,0.756802,0.030238
0.576,0.757221,0.030238
0.577,0.758476,0.030238
0.578,0.760151,0.030238
0.579,0.760569,0.030238
0.58,0.761825,0.030238
0.581,0.762662,0.030238
0.582,0.763499,0.029806
0.583,0.764755,0.029374
0.584,0.765592,0.029374
0.585,0.765592,0.029374
0.586,0.766848,0.029374
0.587,0.766848,0.029374
0.588,0.768104,0.029374
0.589,0.768522,0.029374
0.59,0.768522,0.029374
0.591,0.76936,0.029374
0.592,0.769778,0.029374
0.593,0.770197,0.028942
0.594,0.771034,0.028942
0.595,0.771452,0.02851
0.596,0.771871,0.02851
0.597,0.771871,0.02851
0.598,0.773545,0.02851
0.599,0.773545,0.02851
0.6,0.773545,0.028078
0.601,0.77522,0.028078
0.602,0.77522,0.028078
0.603,0.77522,0.028078
0.604,0.776057,0.028078
0.605,0.776894,0.028078
0.606,0.777313,0.027646
0.607,0.77815,0.027646
0.608,0.778568,0.027646
0.609,0.778987,0.027646
0.61,0.779824,0.027214
0.611,0.780243,0.026782
0.612,0.780661,0.026782
0.613,0.781917,0.02635
0.614,0.782336,0.025918
0.615,0.783591,0.025918
0.616,0.78401,0.025918
0.617,0.784429,0.025486
0.618,0.785266,0.025486
0.619,0.786103,0.025486
0.62,0.786103,0.025486
0.621,0.786103,0.025486
0.622,0.786103,0.025486
0.623,0.787359,0.025054
0.624,0.787777,0.025054
0.625,0.788614,0.025054
0.626,0.78987,0.025054
0.627,0.78987,0.025054
0.628,0.791126,0.025054
